Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Complexity,Syllables,Source
MOSQUITOES,47734,607,2.46E-08,2.20E-08,1.66E-06,417,0,0,0,0,0,0,0,0,4,12of12inf
MOSQUITOS,47735,167,6.76E-09,7.01E-09,1.67E-06,63,0,0,0,0,0,0,0,0,4,12of12inf
MOSS,47736,25037,1.01E-06,1.16E-06,3.85E-05,6984,0,0,0,0,0,0,0,0,1,12of12inf
MOSSBACK,47737,7,2.83E-10,5.43E-11,3.20E-08,4,0,0,0,0,0,0,0,0,2,12of12inf
MOSSBACKS,47738,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOSSES,47739,38,1.54E-09,2.19E-09,5.24E-07,30,0,0,0,0,0,0,0,0,2,12of12inf
MOSSIER,47740,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOSSIEST,47741,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOSSY,47742,613,2.48E-08,2.06E-08,2.82E-06,172,0,0,0,0,0,0,0,0,2,12of12inf
MOST,47743,8782259,0.000355662,0.000427943,0.000375108,1013433,0,0,0,0,0,0,0,0,1,12of12inf
MOSTLY,47744,208720,8.45E-06,1.01E-05,5.98E-05,109034,0,0,0,0,0,0,0,0,2,12of12inf
MOSTS,47745,2,8.10E-11,7.17E-11,7.85E-08,1,0,0,0,0,0,0,0,0,1,12of12inf
MOT,47746,3993,1.62E-07,2.17E-07,2.01E-05,670,0,0,0,0,0,0,0,0,1,12of12inf
MOTE,47747,725,2.94E-08,3.32E-08,5.30E-06,272,0,0,0,0,0,0,0,0,1,12of12inf
MOTEL,47748,27976,1.13E-06,2.38E-06,0.00011575,7496,0,0,0,0,0,0,0,0,2,12of12inf
MOTELS,47749,14558,5.90E-07,9.06E-07,5.06E-05,7172,0,0,0,0,0,0,0,0,2,12of12inf
MOTES,47750,109,4.41E-09,5.60E-09,1.07E-06,68,0,0,0,0,0,0,0,0,1,12of12inf
MOTET,47751,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOTETS,47752,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOTH,47753,668,2.71E-08,3.77E-08,3.14E-06,464,0,0,0,0,0,0,0,0,1,12of12inf
MOTHBALL,47754,1442,5.84E-08,3.50E-08,2.23E-06,547,0,0,0,0,0,0,0,0,2,12of12inf
MOTHBALLED,47755,2636,1.07E-07,6.38E-08,3.94E-06,990,2009,0,0,0,0,0,0,0,2,12of12inf
MOTHBALLING,47756,1363,5.52E-08,3.30E-08,2.62E-06,583,2009,0,0,0,0,0,0,0,3,12of12inf
MOTHBALLS,47757,17,6.88E-10,6.07E-10,2.05E-07,13,0,0,0,0,0,0,0,0,2,12of12inf
MOTHER,47758,28320,1.15E-06,1.19E-06,2.38E-05,15230,0,0,0,0,0,0,0,0,2,12of12inf
MOTHERBOARD,47759,4240,1.72E-07,1.74E-07,8.05E-06,1739,0,0,0,0,0,0,0,0,3,12of12inf
MOTHERBOARDS,47760,3922,1.59E-07,1.51E-07,7.14E-06,1534,0,0,0,0,0,0,0,0,3,12of12inf
MOTHERED,47761,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOTHERFUCKER,47762,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOTHERFUCKERS,47763,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOTHERFUCKING,47764,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOTHERHOOD,47765,2004,8.12E-08,6.66E-08,1.02E-05,229,0,0,0,0,0,0,0,0,3,12of12inf
MOTHERHOODS,47766,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOTHERING,47767,4,1.62E-10,1.17E-10,6.94E-08,4,0,0,0,0,0,0,0,0,3,12of12inf
MOTHERLAND,47768,24,9.72E-10,1.16E-09,3.72E-07,20,0,0,0,0,0,0,0,0,3,12of12inf
MOTHERLANDS,47769,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOTHERLESS,47770,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOTHERLINESS,47771,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOTHERLINESSES,47772,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12of12inf
MOTHERLY,47773,1,4.05E-11,1.68E-11,1.84E-08,1,0,0,0,0,0,0,0,0,3,12of12inf
MOTHERS,47774,7024,2.84E-07,2.17E-07,9.23E-06,3517,0,0,0,0,0,0,0,0,2,12of12inf
MOTHERSHIP,47775,454,1.84E-08,1.45E-08,3.12E-06,98,0,0,0,0,0,0,0,0,3,10K_2018
MOTHS,47776,1104,4.47E-08,9.69E-08,4.84E-06,980,0,0,0,0,0,0,0,0,1,12of12inf
MOTIF,47777,2963,1.20E-07,9.18E-08,6.18E-06,1090,0,0,0,0,0,0,0,0,2,12of12inf
MOTIFS,47778,776,3.14E-08,1.59E-08,1.27E-06,371,0,0,0,0,0,0,0,0,2,12of12inf
MOTILE,47779,127,5.14E-09,2.61E-09,3.73E-07,92,0,0,0,0,0,0,0,0,2,12of12inf
MOTILITIES,47780,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOTILITY,47781,1960,7.94E-08,5.16E-08,3.97E-06,793,0,0,0,0,0,0,0,0,4,12of12inf
MOTION,47782,1345622,5.45E-05,5.44E-05,0.000252666,208173,0,0,0,0,0,0,0,0,2,12of12inf
MOTIONED,47783,159,6.44E-09,9.41E-09,1.31E-06,94,0,0,0,0,0,0,0,0,2,12of12inf
MOTIONING,47784,6,2.43E-10,1.32E-10,6.22E-08,6,0,0,0,0,0,0,0,0,3,12of12inf
MOTIONLESS,47785,152,6.16E-09,6.67E-09,1.10E-06,109,0,0,0,0,0,0,0,0,3,12of12inf
MOTIONLESSLY,47786,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOTIONLESSNESS,47787,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOTIONLESSNESSES,47788,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12of12inf
MOTIONS,47789,264060,1.07E-05,9.20E-06,5.85E-05,86989,0,0,0,2009,0,0,0,0,2,12of12inf
MOTIVATE,47790,180364,7.30E-06,5.52E-06,2.47E-05,113943,0,0,0,0,0,0,0,0,3,12of12inf
MOTIVATED,47791,26312,1.07E-06,8.55E-07,9.51E-06,21513,0,0,0,0,0,0,0,0,4,12of12inf
MOTIVATES,47792,3074,1.24E-07,8.82E-08,2.87E-06,2817,0,0,0,0,0,0,0,0,3,12of12inf
MOTIVATING,47793,27032,1.09E-06,7.81E-07,8.46E-06,23298,0,0,0,0,0,0,0,0,4,12of12inf
MOTIVATION,47794,22745,9.21E-07,6.61E-07,9.98E-06,14121,0,0,0,0,0,0,0,0,4,12of12inf
MOTIVATIONAL,47795,3686,1.49E-07,1.95E-07,8.98E-06,2371,0,0,0,0,0,0,0,0,5,12of12inf
MOTIVATIONS,47796,1342,5.43E-08,4.23E-08,2.21E-06,1192,0,0,0,0,0,0,0,0,4,12of12inf
MOTIVATOR,47797,435,1.76E-08,1.77E-08,1.30E-06,397,0,0,0,0,0,0,0,0,4,12of12inf
MOTIVATORS,47798,234,9.48E-09,8.63E-09,1.35E-06,201,0,0,0,0,0,0,0,0,4,12of12inf
MOTIVE,47799,7756,3.14E-07,2.55E-07,1.39E-05,1974,0,0,0,0,0,0,0,0,2,12of12inf
MOTIVELESS,47800,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOTIVES,47801,2486,1.01E-07,5.04E-08,2.01E-06,2214,0,0,0,0,0,0,0,0,2,12of12inf
MOTLEY,47802,1350,5.47E-08,4.07E-08,3.73E-06,580,0,0,0,0,0,0,0,0,2,12of12inf
MOTLEYS,47803,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOTLIER,47804,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOTLIEST,47805,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOTOCROSS,47806,1580,6.40E-08,5.61E-08,3.98E-06,509,0,0,0,0,0,0,0,0,3,12of12inf
MOTOCROSSES,47807,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOTOR,47808,350881,1.42E-05,1.51E-05,0.000143887,91497,0,0,0,0,0,0,0,0,2,12of12inf
MOTORBIKE,47809,109,4.41E-09,5.74E-09,1.18E-06,72,0,0,0,0,0,0,0,0,3,12of12inf
MOTORBIKED,47810,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOTORBIKES,47811,214,8.67E-09,6.88E-09,7.49E-07,172,0,0,0,0,0,0,0,0,3,12of12inf
MOTORBIKING,47812,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOTORBOAT,47813,52,2.11E-09,2.64E-09,6.22E-07,41,0,0,0,0,0,0,0,0,3,12of12inf
MOTORBOATED,47814,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOTORBOATING,47815,25,1.01E-09,8.79E-10,2.67E-07,15,0,0,0,0,0,0,0,0,4,12of12inf
MOTORBOATS,47816,60,2.43E-09,2.32E-09,4.78E-07,44,0,0,0,0,0,0,0,0,3,12of12inf
MOTORCADE,47817,24,9.72E-10,6.72E-10,1.82E-07,24,0,0,0,0,0,0,0,0,3,12of12inf
MOTORCADES,47818,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOTORCAR,47819,349,1.41E-08,1.34E-08,1.63E-06,192,0,0,0,0,0,0,0,0,3,12of12inf
MOTORCARS,47820,1794,7.27E-08,8.51E-08,1.04E-05,394,0,0,0,0,0,0,0,0,3,12of12inf
MOTORCOACH,47821,3086,1.25E-07,1.63E-07,2.24E-05,294,0,0,0,0,0,0,0,0,3,10K_2010
MOTORCYCLE,47822,38214,1.55E-06,2.11E-06,7.00E-05,5800,0,0,0,0,0,0,0,0,4,12of12inf
MOTORCYCLED,47823,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOTORCYCLES,47824,30733,1.24E-06,1.43E-06,5.40E-05,5929,0,0,0,0,0,0,0,0,4,12of12inf
MOTORCYCLING,47825,395,1.60E-08,1.68E-08,1.97E-06,187,0,0,0,0,0,0,0,0,4,12of12inf
MOTORCYCLIST,47826,231,9.35E-09,1.28E-08,1.48E-06,193,0,0,0,0,0,0,0,0,4,12of12inf
MOTORCYCLISTS,47827,207,8.38E-09,1.03E-08,1.57E-06,92,0,0,0,0,0,0,0,0,4,12of12inf
MOTORED,47828,47,1.90E-09,6.22E-10,2.23E-07,20,0,0,0,0,0,0,0,0,2,12of12inf
MOTORHOME,47829,3777,1.53E-07,2.31E-07,1.56E-05,633,0,0,0,0,0,0,0,0,3,10K_2010
MOTORHOMES,47830,4565,1.85E-07,2.78E-07,2.18E-05,655,0,0,0,0,0,0,0,0,3,10K_2008
MOTORING,47831,862,3.49E-08,2.70E-08,2.18E-06,450,0,0,0,0,0,0,0,0,3,12of12inf
MOTORIST,47832,2069,8.38E-08,5.67E-08,3.09E-06,1154,0,0,0,0,0,0,0,0,3,12of12inf
MOTORISTS,47833,3112,1.26E-07,1.05E-07,4.27E-06,1639,0,0,0,0,0,0,0,0,3,12of12inf
MOTORIZATION,47834,33,1.34E-09,1.18E-09,2.66E-07,30,0,0,0,0,0,0,0,0,5,12of12inf
MOTORIZATIONS,47835,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12of12inf
MOTORIZE,47836,6,2.43E-10,9.59E-11,5.45E-08,5,0,0,0,0,0,0,0,0,3,12of12inf
MOTORIZED,47837,12056,4.88E-07,5.21E-07,3.17E-05,3067,0,0,0,0,0,0,0,0,3,12of12inf
MOTORIZES,47838,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOTORIZING,47839,4,1.62E-10,4.07E-11,3.15E-08,2,0,0,0,0,0,0,0,0,4,12of12inf
MOTORMAN,47840,36,1.46E-09,5.27E-10,2.07E-07,13,0,0,0,0,0,0,0,0,3,12of12inf
MOTORMEN,47841,4,1.62E-10,6.19E-11,3.61E-08,4,0,0,0,0,0,0,0,0,3,12of12inf
MOTORMOUTH,47842,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOTORMOUTHS,47843,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOTORS,47844,141916,5.75E-06,6.11E-06,9.74E-05,35603,0,0,0,0,0,0,0,0,2,12of12inf
MOTORSPORT,47845,3177,1.29E-07,1.11E-07,1.41E-05,682,0,0,0,0,0,0,0,0,0,10K_2014
MOTORSPORTS,47846,26491,1.07E-06,1.16E-06,5.58E-05,2384,0,0,0,0,0,0,0,0,3,10K_2008
MOTS,47847,355,1.44E-08,1.29E-08,2.23E-06,76,0,0,0,0,0,0,0,0,1,12of12inf
MOTTLE,47848,48,1.94E-09,2.31E-09,7.25E-07,26,0,0,0,0,0,0,0,0,2,12of12inf
MOTTLED,47849,575,2.33E-08,2.65E-08,4.29E-06,161,0,0,0,0,0,0,0,0,2,12of12inf
MOTTLES,47850,1,4.05E-11,1.12E-11,1.22E-08,1,0,0,0,0,0,0,0,0,2,12of12inf
MOTTLING,47851,17,6.88E-10,3.00E-10,1.15E-07,14,0,0,0,0,0,0,0,0,2,12of12inf
MOTTO,47852,2921,1.18E-07,1.10E-07,1.12E-05,1044,0,0,0,0,0,0,0,0,2,12of12inf
MOTTOES,47853,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOTTOS,47854,20,8.10E-10,2.31E-09,2.03E-06,20,0,0,0,0,0,0,0,0,2,12of12inf
MOUE,47855,11,4.45E-10,2.75E-10,1.42E-07,6,0,0,0,0,0,0,0,0,1,12of12inf
MOUES,47856,1,4.05E-11,3.14E-12,3.44E-09,1,0,0,0,0,0,0,0,0,2,12of12inf
MOULD,47857,1143,4.63E-08,5.20E-08,4.45E-06,560,0,0,0,0,0,0,0,0,1,12of12inf
MOULDED,47858,651,2.64E-08,2.57E-08,4.74E-06,226,0,0,0,0,0,0,0,0,2,12of12inf
MOULDER,47859,785,3.18E-08,2.92E-08,4.25E-06,126,0,0,0,0,0,0,0,0,2,12of12inf
MOULDERED,47860,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOULDERING,47861,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOULDERS,47862,1084,4.39E-08,1.08E-07,1.40E-05,165,0,0,0,0,0,0,0,0,2,12of12inf
MOULDIER,47863,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOULDIEST,47864,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOULDING,47865,1899,7.69E-08,9.36E-08,8.24E-06,784,0,0,0,0,0,0,0,0,2,12of12inf
MOULDINGS,47866,1813,7.34E-08,7.11E-08,6.48E-06,469,0,0,0,0,0,0,0,0,2,12of12inf
MOULDS,47867,1763,7.14E-08,9.25E-08,6.24E-06,812,0,0,0,0,0,0,0,0,1,12of12inf
MOULDY,47868,7,2.83E-10,2.62E-10,1.14E-07,7,0,0,0,0,0,0,0,0,2,12of12inf
MOULT,47869,25,1.01E-09,3.71E-10,1.11E-07,18,0,0,0,0,0,0,0,0,1,12of12inf
MOULTED,47870,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOULTING,47871,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOULTS,47872,2,8.10E-11,1.17E-11,9.94E-09,2,0,0,0,0,0,0,0,0,1,12of12inf
MOUND,47873,5762,2.33E-07,2.35E-07,1.67E-05,1712,0,0,0,0,0,0,0,0,1,12of12inf
MOUNDED,47874,19,7.69E-10,6.38E-10,3.88E-07,10,0,0,0,0,0,0,0,0,2,12of12inf
MOUNDING,47875,61,2.47E-09,3.40E-09,8.71E-07,42,0,0,0,0,0,0,0,0,2,12of12inf
MOUNDS,47876,1262,5.11E-08,5.21E-08,5.32E-06,489,0,0,0,0,0,0,0,0,1,12of12inf
MOUNT,47877,90518,3.67E-06,3.54E-06,5.78E-05,31213,0,0,0,0,0,0,0,0,1,12of12inf
MOUNTABLE,47878,845,3.42E-08,2.59E-08,1.54E-06,606,0,0,0,0,0,0,0,0,3,12of12inf
MOUNTAIN,47879,342356,1.39E-05,1.40E-05,0.000148225,65974,0,0,0,0,0,0,0,0,2,12of12inf
MOUNTAINEER,47880,26217,1.06E-06,6.16E-07,4.87E-05,1991,0,0,0,0,0,0,0,0,3,12of12inf
MOUNTAINEERED,47881,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOUNTAINEERING,47882,607,2.46E-08,2.32E-08,2.23E-06,262,0,0,0,0,0,0,0,0,4,12of12inf
MOUNTAINEERINGS,47883,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOUNTAINEERS,47884,136,5.51E-09,2.76E-09,5.27E-07,52,0,0,0,0,0,0,0,0,3,12of12inf
MOUNTAINOUS,47885,1693,6.86E-08,5.90E-08,2.27E-06,1401,0,0,0,0,0,0,0,0,3,12of12inf
MOUNTAINS,47886,31890,1.29E-06,1.13E-06,2.50E-05,11327,0,0,0,0,0,0,0,0,2,12of12inf
MOUNTAINSIDE,47887,2372,9.61E-08,9.61E-08,9.00E-06,773,0,0,0,0,0,0,0,0,3,12of12inf
MOUNTAINSIDES,47888,30,1.21E-09,9.95E-10,3.39E-07,13,0,0,0,0,0,0,0,0,3,12of12inf
MOUNTAINTOP,47889,1842,7.46E-08,5.32E-08,3.55E-06,693,0,0,0,0,0,0,0,0,3,12of12inf
MOUNTAINTOPS,47890,27,1.09E-09,1.28E-09,3.94E-07,26,0,0,0,0,0,0,0,0,3,12of12inf
MOUNTEBANK,47891,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOUNTEBANKS,47892,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOUNTED,47893,40622,1.65E-06,1.35E-06,1.79E-05,19335,0,0,0,0,0,0,0,0,2,12of12inf
MOUNTER,47894,32,1.30E-09,1.10E-09,3.97E-07,14,0,0,0,0,0,0,0,0,2,12of12inf
MOUNTERS,47895,46,1.86E-09,9.79E-10,7.36E-07,8,0,0,0,0,0,0,0,0,2,12of12inf
MOUNTING,47896,16881,6.84E-07,6.15E-07,2.00E-05,8699,0,0,0,0,0,0,0,0,2,12of12inf
MOUNTINGS,47897,518,2.10E-08,2.04E-08,2.14E-06,310,0,0,0,0,0,0,0,0,2,12of12inf
MOUNTS,47898,6455,2.61E-07,2.42E-07,8.40E-06,3663,0,0,0,0,0,0,0,0,1,12of12inf
MOURN,47899,36,1.46E-09,1.55E-09,4.34E-07,36,0,0,0,0,0,0,0,0,1,12of12inf
MOURNED,47900,14,5.67E-10,5.17E-10,1.81E-07,14,0,0,0,0,0,0,0,0,1,12of12inf
MOURNER,47901,14,5.67E-10,5.17E-10,3.45E-07,5,0,0,0,0,0,0,0,0,2,12of12inf
MOURNERS,47902,12,4.86E-10,9.47E-10,5.13E-07,6,0,0,0,0,0,0,0,0,2,12of12inf
MOURNFUL,47903,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOURNFULLY,47904,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOURNFULNESS,47905,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOURNFULNESSES,47906,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOURNING,47907,176,7.13E-09,5.63E-09,1.02E-06,101,0,0,0,0,0,0,0,0,2,12of12inf
MOURNINGS,47908,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOURNS,47909,10,4.05E-10,2.57E-10,1.01E-07,10,0,0,0,0,0,0,0,0,1,12of12inf
MOUSE,47910,30693,1.24E-06,9.41E-07,2.83E-05,9987,0,0,0,0,0,0,0,0,1,12of12inf
MOUSED,47911,2,8.10E-11,2.00E-10,1.58E-07,2,0,0,0,0,0,0,0,0,1,12of12inf
MOUSER,47912,325,1.32E-08,9.34E-09,1.73E-06,171,0,0,0,0,0,0,0,0,2,12of12inf
MOUSERS,47913,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOUSES,47914,54,2.19E-09,2.14E-09,3.81E-07,49,0,0,0,0,0,0,0,0,2,12of12inf
MOUSETRAP,47915,58,2.35E-09,2.32E-09,4.07E-07,57,0,0,0,0,0,0,0,0,2,12of12inf
MOUSETRAPPED,47916,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOUSETRAPPING,47917,1,4.05E-11,3.64E-11,3.99E-08,1,0,0,0,0,0,0,0,0,4,12of12inf
MOUSETRAPS,47918,4,1.62E-10,9.58E-11,5.62E-08,4,0,0,0,0,0,0,0,0,3,12of12inf
MOUSEY,47919,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOUSIER,47920,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOUSIEST,47921,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOUSINESS,47922,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOUSINESSES,47923,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOUSING,47924,133,5.39E-09,8.83E-09,2.28E-06,44,0,0,0,0,0,0,0,0,2,12of12inf
MOUSSE,47925,521,2.11E-08,2.51E-08,4.61E-06,208,0,0,0,0,0,0,0,0,1,12of12inf
MOUSSED,47926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12of12inf
MOUSSES,47927,180,7.29E-09,5.90E-09,7.23E-07,116,0,0,0,0,0,0,0,0,2,12of12inf
MOUSSING,47928,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOUSTACHE,47929,15,6.07E-10,3.67E-10,1.28E-07,14,0,0,0,0,0,0,0,0,2,12of12inf
MOUSTACHES,47930,14,5.67E-10,2.19E-09,7.08E-07,14,0,0,0,0,0,0,0,0,3,12of12inf
MOUSY,47931,1,4.05E-11,1.85E-11,2.02E-08,1,0,0,0,0,0,0,0,0,2,12of12inf
MOUTH,47932,29138,1.18E-06,1.29E-06,1.76E-05,18161,0,0,0,0,0,0,0,0,1,12of12inf
MOUTHED,47933,22,8.91E-10,5.81E-10,1.93E-07,20,0,0,0,0,0,0,0,0,1,12of12inf
MOUTHFUL,47934,8,3.24E-10,4.13E-10,1.86E-07,8,0,0,0,0,0,0,0,0,2,12of12inf
MOUTHFULS,47935,1,4.05E-11,3.53E-11,3.86E-08,1,0,0,0,0,0,0,0,0,2,12of12inf
MOUTHIER,47936,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOUTHIEST,47937,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOUTHINESS,47938,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOUTHINESSES,47939,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12of12inf
MOUTHING,47940,3,1.21E-10,6.55E-11,5.90E-08,3,0,0,0,0,0,0,0,0,2,12of12inf
MOUTHPIECE,47941,847,3.43E-08,4.21E-08,6.11E-06,318,0,0,0,0,0,0,0,0,2,12of12inf
MOUTHPIECES,47942,205,8.30E-09,9.87E-09,1.21E-06,136,0,0,0,0,0,0,0,0,3,12of12inf
MOUTHS,47943,195,7.90E-09,9.23E-09,1.17E-06,179,0,0,0,0,0,0,0,0,1,12of12inf
MOUTHWASH,47944,1199,4.86E-08,5.59E-08,4.03E-06,574,0,0,0,0,0,0,0,0,2,12of12inf
MOUTHWASHES,47945,118,4.78E-09,3.99E-09,6.19E-07,110,0,0,0,0,0,0,0,0,3,12of12inf
MOUTHWATERING,47946,5,2.02E-10,7.88E-11,4.05E-08,5,0,0,0,0,0,0,0,0,4,12of12inf
MOUTHY,47947,1,4.05E-11,1.49E-11,1.63E-08,1,0,0,0,0,0,0,0,0,2,12of12inf
MOUTON,47948,451,1.83E-08,1.98E-08,3.45E-06,152,0,0,0,0,0,0,0,0,2,12of12inf
MOUTONS,47949,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12of12inf
MOVABLE,47950,17484,7.08E-07,3.64E-07,1.54E-05,8811,0,0,0,0,0,0,0,0,3,12of12inf
MOVABLES,47951,625,2.53E-08,1.06E-08,2.22E-06,258,0,0,0,0,0,0,0,0,3,12of12inf
MOVE,47952,392238,1.59E-05,1.56E-05,6.13E-05,210508,0,0,0,0,0,0,0,0,1,12of12inf
MOVEABLE,47953,6669,2.70E-07,1.64E-07,6.30E-06,4081,0,0,0,0,0,0,0,0,3,12of12inf
MOVEABLES,47954,104,4.21E-09,8.98E-10,2.14E-07,37,0,0,0,0,0,0,0,0,3,12of12inf
MOVED,47955,281882,1.14E-05,1.28E-05,6.79E-05,146323,0,0,0,0,0,0,0,0,1,12of12inf
MOVEMENT,47956,245879,9.96E-06,8.75E-06,4.51E-05,130973,0,0,0,0,0,0,0,0,2,12of12inf
MOVEMENTS,47957,462191,1.87E-05,1.73E-05,7.95E-05,179982,0,0,0,0,0,0,0,0,3,12of12inf
MOVEOUT,47958,59,2.39E-09,5.11E-09,1.29E-06,34,0,0,0,0,0,0,0,0,2,10K_2018
MOVEOUTS,47959,72,2.92E-09,3.89E-09,8.94E-07,51,0,0,0,0,0,0,0,0,2,10K_2018
MOVER,47960,6908,2.80E-07,2.11E-07,6.62E-06,4039,0,0,0,0,0,0,0,0,2,12of12inf
MOVERS,47961,3263,1.32E-07,9.09E-08,3.98E-06,1844,0,0,0,0,0,0,0,0,2,12of12inf
MOVES,47962,63443,2.57E-06,2.49E-06,2.21E-05,40381,0,0,0,0,0,0,0,0,1,12of12inf
MOVIE,47963,86921,3.52E-06,3.60E-06,6.26E-05,19347,0,0,0,0,0,0,0,0,2,12of12inf
MOVIEGOER,47964,167,6.76E-09,3.56E-09,4.19E-07,134,0,0,0,0,0,0,0,0,3,12of12inf
MOVIEGOERS,47965,1211,4.90E-08,3.31E-08,2.56E-06,587,0,0,0,0,0,0,0,0,3,12of12inf
MOVIEGOING,47966,154,6.24E-09,4.33E-09,8.25E-07,91,0,0,0,0,0,0,0,0,4,10K_2018
MOVIES,47967,51823,2.10E-06,2.04E-06,3.69E-05,14888,0,0,0,0,0,0,0,0,2,12of12inf
MOVING,47968,327336,1.33E-05,1.31E-05,6.63E-05,167789,0,0,0,0,0,0,0,0,2,12of12inf
MOVINGLY,47969,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12of12inf
MOW,47970,909,3.68E-08,5.39E-08,7.20E-06,332,0,0,0,0,0,0,0,0,1,12of12inf
MOWED,47971,96,3.89E-09,1.90E-09,4.01E-07,66,0,0,0,0,0,0,0,0,1,12of12inf
MOWER,47972,2540,1.03E-07,1.28E-07,8.45E-06,847,0,0,0,0,0,0,0,0,2,12of12inf
MOWERS,47973,5009,2.03E-07,1.90E-07,9.52E-06,1375,0,0,0,0,0,0,0,0,2,12of12inf
MOWING,47974,2382,9.65E-08,8.58E-08,6.00E-06,1122,0,0,0,0,0,0,0,0,2,12of12inf
MOWN,47975,56,2.27E-09,1.08E-09,3.69E-07,40,0,0,0,0,0,0,0,0,1,12of12inf
MOWS,47976,37,1.50E-09,1.29E-09,2.80E-07,34,0,0,0,0,0,0,0,0,1,12of12inf
MOXIE,47977,2992,1.21E-07,9.86E-08,1.84E-05,338,0,0,0,0,0,0,0,0,2,12of12inf
MOXIES,47978,6,2.43E-10,1.40E-10,1.09E-07,2,0,0,0,0,0,0,0,0,2,12of12inf
