id_empresa,empresa,ticker,pais,año,tipo_informe,url_fuente,fecha_descarga,n_paginas,idioma,estado,notas
E186,Norsk Hydro,NHY,Norway,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/d/det-norske-veritas_2023.pdf,2026-06-12,273.0,en,descargado,corregido tras Fase 3: PDF original era Integrated Annual Report de DNV (empresa equivocada) — sustituido por Hydro Integrated Annual Report 2023
E186,Norsk Hydro,NHY,Norway,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 3) — URL no registrada"
E187,OCI,OCI,Netherlands,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/a/american-forest-paper-association_2022.pdf,2026-06-12,402.0,,descargado,no encontrado automáticamente
E187,OCI,OCI,Netherlands,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/a/american-forest-paper-association_2023.pdf,2026-06-12,698.0,,descargado,no encontrado automáticamente
E187,OCI,OCI,Netherlands,2024,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/a/american-forest-paper-association_2024.pdf,2026-06-12,67.0,,descargado,no encontrado automáticamente
E188,Clariant,CLN,Switzerland,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E188,Clariant,CLN,Switzerland,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E188,Clariant,CLN,Switzerland,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E189,Mediobanca,MB,Italy,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E189,Mediobanca,MB,Italy,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E189,Mediobanca,MB,Italy,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 1) — URL no registrada"
E190,Deutsche Börse,DB1,Germany,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/d/NYSE_DB_2022.pdf,2026-06-12,144.0,,descargado,no encontrado automáticamente
E190,Deutsche Börse,DB1,Germany,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/d/NYSE_DB_2023.pdf,2026-06-12,118.0,,descargado,no encontrado automáticamente
E190,Deutsche Börse,DB1,Germany,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E191,Transocean,RIGN,Switzerland,2022,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/t/NYSE_RIG_2022.pdf,2026-06-12,26.0,,descargado,no encontrado automáticamente
E191,Transocean,RIGN,Switzerland,2023,integrated,https://www.annualreports.com/HostedData/AnnualReportArchive/t/NYSE_RIG_2023.pdf,2026-06-12,24.0,,descargado,no encontrado automáticamente
E191,Transocean,RIGN,Switzerland,2024,integrated,,2026-06-12,,,descargado,descarga manual ampliación (lote 3) — Transocean FY2024 = Form 10-K de SEC convertido a PDF (no hay annual report PDF separado)
E192,Snam,SRG,Italy,2022,integrated,https://www.snam.it/content/dam/snam/pages-attachments-search/en/documenti/bilanci-annuali/2022/annual_report_2022.pdf,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E192,Snam,SRG,Italy,2023,integrated,https://www.snam.it/content/dam/snam/pages-attachments-search/en/documenti/bilanci-annuali/2023/annual_report_2023.pdf,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E192,Snam,SRG,Italy,2024,integrated,https://www.snam.it/content/dam/snam/pages-attachments-search/en/documenti/bilanci-annuali/2024/annual_report_2024.pdf,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 4) — URL no registrada"
E193,Lerøy Seafood,LSG,Norway,2022,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E193,Lerøy Seafood,LSG,Norway,2023,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E193,Lerøy Seafood,LSG,Norway,2024,integrated,,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 2) — URL no registrada"
E194,Lindt & Sprüngli,LISN,Switzerland,2022,integrated,https://www.lindt-spruengli.com/amfile/file/download/id/7615/file/Annual-Report-2022-EN.pdf,2026-06-12,178.0,en,descargado,sustituye duplicado Campari (Decisión 030) — descargado de la web oficial
E194,Lindt & Sprüngli,LISN,Switzerland,2023,integrated,https://www.lindt-spruengli.com/amfile/file/download/id/8626/file/Annual-Report-2023.pdf,2026-06-12,178.0,en,descargado,sustituye duplicado Campari (Decisión 030) — descargado de la web oficial
E194,Lindt & Sprüngli,LISN,Switzerland,2024,integrated,https://www.lindt-spruengli.com/amfile/file/download/id/9400/file/Annual-Report-2024.pdf,2026-06-12,153.0,en,descargado,sustituye duplicado Campari (Decisión 030) — descargado de la web oficial
E195,CTS Eventim,CTS,Germany,2022,integrated,https://www.eqs-news.com/media/document/737e48bd-c846-4f4b-ad29-650d8f9f030a/assets/DE0005470306-JA-2022-PN-EQ-E-00.pdf,2026-06-12,243.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E195,CTS Eventim,CTS,Germany,2023,integrated,https://www.eqs-news.com/media/document/260251cd-d330-47ea-8085-55b16ec93d1f/assets/DE0005470306-JA-2023-EQ-E-00.pdf,2026-06-12,231.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E195,CTS Eventim,CTS,Germany,2024,integrated,https://www.eqs-news.com/media/document/d5cecf8e-8cf1-4517-a76e-c500c27c6b2a/assets/DE0005470306-JA-2024-PN-EQ-E-00.pdf,2026-06-12,231.0,en,descargado,sustituido (Decisión 031): PDF original era de otra empresa o tipo de documento incorrecto
E196,DIETEREN Group,DIE,Belgium,2022,integrated,https://dieterengroup.imgix.net/annual-reports/INTEGRATED-REPORT-2022-ENG.pdf,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E196,DIETEREN Group,DIE,Belgium,2023,integrated,https://dieterengroup.imgix.net/annual-reports/240425_DIET_RA-2023_EN_interactive.pdf,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
E196,DIETEREN Group,DIE,Belgium,2024,integrated,https://dieterengroup.imgix.net/annual-reports/250428_DIETEREN-RA24_UK-web-2_2025-08-12-161346_ujhd.pdf,2026-06-12,,,descargado,"descargado en ampliación 99 empresas (búsqueda manual, lote 5) — URL no registrada"
