doc_id,empresa,año,confianza,ratio_cuantitativo,ratio_futuro,ratio_futuro_sin_cifra,lm_uncertainty,lm_weak_modal,climate_specificity_spec,finbert_tone,climate_sentiment_opportunity,climate_sentiment_risk,climate_commitment_yes,hedging_ratio,z_hedging,z_futuro_sin_cifra,z_cuantitativo,z_specificity,GW_index
E049_TLX_2022,Talanx,2022,densidad,0.20772946859903382,0.19806763285024154,0.1642512077294686,0.017844753,0.0012557097,0.1472868217054263,0.1545893719806763,0.1317829457364341,0.1627906976744186,0.2558139534883721,0.0191004627,0.6007548238895064,0.8461744039508189,-0.9285648276513044,-0.8594846784446708,3.2349787339363005
E049_TLX_2023,Talanx,2023,densidad,0.19487179487179487,0.16666666666666666,0.12692307692307692,0.010385819,0.0014598464,0.1642857142857142,0.1243589743589743,0.0678571428571428,0.1821428571428571,0.2035714285714285,0.0118456654,-0.08507433914675117,0.07153137597259014,-1.0375916525166102,-0.7275120249292398,1.751560714271689
E049_TLX_2024,Talanx,2024,alta,0.2960199004975124,0.1455223880597015,0.09266169154228855,0.016643686,0.0027758763,0.1864077669902912,0.0833333333333333,0.0961165048543689,0.2485436893203883,0.1378640776699029,0.019419562300000002,0.6309207682354918,-0.6394697575092508,-0.1799048709528449,-0.5557651900785545,0.7271210717576404
E050_AV_2022,Aviva,2022,densidad,0.23776223776223776,0.2395104895104895,0.17482517482517482,0.024326682,0.0024199286,0.2234042553191489,0.18006993006993,0.1436170212765957,0.2180851063829787,0.4095744680851064,0.026746610599999998,1.3235801486864427,1.0656081048035138,-0.6739015399338668,-0.2685391421197686,3.3316289355435917
E050_AV_2023,Aviva,2023,densidad,0.30618892508143325,0.22312703583061888,0.13680781758957655,0.00841238,0.0009554677,0.396078431372549,0.2866449511400651,0.3372549019607843,0.1176470588235294,0.4431372549019607,0.009367847700000001,-0.31931377673206096,0.2766620716506518,-0.09367648424138604,1.0720346099482592,-1.0210098307882822
E050_AV_2024,Aviva,2024,alta,0.28640776699029125,0.20388349514563106,0.13106796116504854,0.011935304,0.0004970386,0.2777777777777778,0.2499999999999999,0.25,0.125,0.3564814814814814,0.0124323426,-0.029613060711245465,0.1575470861208829,-0.26141109196182855,0.1535953002242753,0.23574981714719062
E051_TRYG_2022,Tryg,2022,densidad,0.2692307692307692,0.2692307692307692,0.16346153846153846,0.008583361,0.0034972392,0.1833333333333333,0.3461538461538461,0.3166666666666666,0.0833333333333333,0.4,0.0120806002,-0.06286487820811265,0.8297869830005576,-0.40706368559326706,-0.5796338724559223,1.7536196628416345
E051_TRYG_2023,Tryg,2023,densidad,0.3208868144690782,0.14352392065344224,0.09101516919486581,0.009725304,0.0012981386,0.2222222222222222,0.0945157526254375,0.1111111111111111,0.15,0.2166666666666666,0.0110234426,-0.16280282023792209,-0.6736388152490232,0.030954475149159413,-0.27771597782289975,-0.5896801328132049
E051_TRYG_2024,Tryg,2024,densidad,0.26386036960985626,0.22176591375770022,0.15092402464065707,0.011402702,0.0011932165,0.2941176470588235,0.1211498973305954,0.1063348416289592,0.2420814479638009,0.2624434389140271,0.0125959185,-0.014149482894963393,0.5696052525008496,-0.45260206456811725,0.28045155847344394,0.7276062757005595
E052_ZURN_2022,Zurich Insurance Group,2022,alta,0.35152696556205326,0.18648473034437946,0.1078622482131254,0.017085206,0.0015646438,0.1893265565438373,0.2066276803118908,0.1715374841168996,0.3634053367217281,0.2096569250317662,0.0186498498,0.5581563259190199,-0.32402387280838907,0.29076806646647924,-0.5331048667301219,0.4764692533742735
E052_ZURN_2023,Zurich Insurance Group,2023,alta,0.37180974477958234,0.20533642691415313,0.12587006960556846,0.017631738,0.0020550296,0.1963677639046538,0.238399071925754,0.1782065834279228,0.3507377979568672,0.2531214528944381,0.019686767600000002,0.6561809071035829,0.04967909568701229,0.46275617756984555,-0.47843972810592095,0.7215435533266706
E052_ZURN_2024,Zurich Insurance Group,2024,alta,0.3583547557840617,0.2159383033419023,0.12802056555269922,0.014778489,0.0014914,0.255533199195171,0.2344473007712082,0.1639839034205231,0.2967806841046277,0.2917505030181087,0.016269889,0.33316774856440484,0.09430674395530005,0.3486644095020723,-0.019102776901253924,0.09791285991888651
E053_VPLAY B_2022,Viaplay,2022,densidad,0.26632522407170295,0.22535211267605634,0.15492957746478872,0.0040593925,0.0010329073,0.3083333333333333,0.2279129321382842,0.1541666666666666,0.0458333333333333,0.3916666666666666,0.0050922998,-0.7235008706676047,0.6527295210184894,-0.43170129655742245,0.3908165031502211,-0.029886556241913997
E053_VPLAY B_2023,Viaplay,2023,alta,0.26837806301050177,0.22637106184364061,0.17152858809801633,0.008146523,0.0013158309,0.2447129909365558,0.1621936989498249,0.066465256797583,0.1148036253776435,0.3172205438066465,0.0094623539,-0.3103796734942302,0.9971964841530196,-0.4142942199582591,-0.10310657825093232,1.204217608867981
E053_VPLAY B_2024,Viaplay,2024,alta,0.3356449375866852,0.24549237170596394,0.14979195561719832,0.01008935,0.0011531515,0.1712062256809338,0.1054091539528432,0.0428015564202334,0.1284046692607003,0.2529182879377432,0.0112425015,-0.14209418072257096,0.5461122632386527,0.15609618729847527,-0.6737839218662202,0.9217058170838266
E054_ONT_2022,Ontex,2022,densidad,0.3722334004024145,0.12877263581488935,0.06237424547283702,0.009347113,0.0013888038,0.3816793893129771,0.0663983903420523,0.1335877862595419,0.1374045801526717,0.2938931297709923,0.0107359168,-0.18998394889127962,-1.2680026742699757,0.46634857137090063,0.9602461637476177,-2.8845813582797737
E054_ONT_2023,Ontex,2023,alta,0.30985915492957744,0.17002012072434608,0.12374245472837023,0.009721715,0.0018049404,0.2061224489795918,0.1539235412474849,0.1122448979591836,0.1224489795918367,0.2755102040816326,0.0115266554,-0.11523181319501939,0.005526281301724248,-0.06255471872160073,-0.40270822574677506,0.35555741257508067
E054_ONT_2024,Ontex,2024,alta,0.2557565789473684,0.19078947368421054,0.12828947368421054,0.011922061,0.0014336638,0.1814058956916099,0.1669407894736842,0.1111111111111111,0.1609977324263038,0.2494331065759637,0.0133557248,0.05767848103707849,0.09988719507197431,-0.5213182712511664,-0.5945977331228656,1.2734816804830849
E055_ULVR_2022,Unilever,2022,alta,0.27486187845303867,0.15400552486187846,0.09875690607734806,0.010685144,0.0037121305,0.15527950310559,0.1001381215469613,0.1180124223602484,0.1490683229813664,0.2795031055900621,0.014397274500000001,0.15614093690909386,-0.512980288531958,-0.3593146158938902,-0.7974326731095581,0.7999079373805842
E055_ULVR_2023,Unilever,2023,media,0.5,0.1111111111111111,0.05555555555555555,0.0047726794,0.0018959437,0.4473684210526316,0.0222222222222222,0.1052631578947368,0.0,0.1578947368421052,0.0066686231,-0.5744838210095046,-1.4095058915557201,1.5497472462377984,1.47022972794723,-5.003966686750253
E055_ULVR_2024,Unilever,2024,alta,0.26591760299625467,0.1198501872659176,0.09176029962546817,0.018463263,0.004321909,0.2416666666666666,0.0730337078651685,0.2166666666666666,0.275,0.3833333333333333,0.022785172,0.9490872432185639,-0.6581756757740165,-0.43515772518884416,-0.12675703050638887,0.8528263231397805
E056_DIA_2023,Dia,2023,densidad,0.3023952095808383,0.20359281437125748,0.1377245508982036,0.0128983725,0.0023885432,0.3230769230769231,0.0628742514970059,0.2076923076923077,0.1692307692307692,0.4384615384615384,0.0152869157,0.24024278763875812,0.2956863584472936,-0.1258453480846109,0.505279880785818,0.1564946133848446
E056_DIA_2024,Dia,2024,densidad_baja,0.20833333333333334,0.19444444444444445,0.18055555555555555,0.026667116,0.011454647,0.0769230769230769,-0.1388888888888889,0.0,0.8461538461538461,0.0769230769230769,0.038121763,2.3989253206186594,1.1845264482767994,-0.923444348159798,-1.4057608588693573,5.912656975924614
E057_COLR_2022,Colruyt,2022,densidad,0.43157894736842106,0.16,0.0863157894736842,0.002869235,0.0011518956,0.5622641509433962,0.2105263157894737,0.4075471698113208,0.0150943396226415,0.5773584905660377,0.0040211306,-0.8247633933167514,-0.7711615590402089,0.9695699699580616,2.3622345617715066,-4.9277294840865284
E057_COLR_2023,Colruyt,2023,densidad,0.41020408163265304,0.16122448979591836,0.08163265306122448,0.004852534,0.00202287,0.5723905723905723,0.1999999999999999,0.4074074074074074,0.0437710437710437,0.5993265993265994,0.006875404,-0.5549358769781966,-0.868347217486351,0.7883214958926489,2.440852077747172,-4.652456668104368
E057_COLR_2024,Colruyt,2024,densidad,0.4155251141552511,0.1415525114155251,0.06963470319634703,0.0045260536,0.0011982766,0.4821428571428571,0.1666666666666666,0.3234126984126984,0.0317460317460317,0.4682539682539682,0.0057243302,-0.6637521468479233,-1.1173317771758018,0.833441265864326,1.7402046444692396,-4.354729834357291
E058_SGRO_2022,Segro,2022,densidad,0.36486486486486486,0.18468468468468469,0.12612612612612611,0.019529514,0.0013984573,0.390728476821192,0.2207207207207207,0.1655629139072847,0.23841059602649,0.2649006622516556,0.0209279713,0.7735175685604793,0.05499284684822471,0.4038669708412285,1.0304996867175376,-0.6058562421500622
E058_SGRO_2023,Segro,2023,densidad,0.3783783783783784,0.17297297297297298,0.10270270270270271,0.021202277,0.0010852596,0.3714285714285714,0.1783783783783784,0.1714285714285714,0.2428571428571428,0.2428571428571428,0.022287536599999998,0.9020434933016345,-0.4310960961113822,0.5184549983808857,0.880662883218084,-0.9281704844087174
E058_SGRO_2024,Segro,2024,densidad,0.29357798165137616,0.1743119266055046,0.11314984709480122,0.019828543,0.0032309769,0.28,0.0825688073394495,0.1,0.2866666666666667,0.2266666666666666,0.0230595199,0.9750226047258735,-0.2142942528153543,-0.2006111560881544,0.17084775134616242,0.7904917566525111
E059_MRL_2022,Merlin Properties,2022,densidad,0.5622489959839357,0.13654618473895583,0.05622489959839357,0.002300696,0.00030892802,0.5639810426540285,0.1566265060240963,0.1516587677725118,0.0284360189573459,0.3127962085308057,0.00260962402,-0.9581995647700283,-1.3956154908069518,2.077588481530917,2.375563827415172,-6.80696736452307
E059_MRL_2023,Merlin Properties,2023,densidad,0.5256410256410257,0.1282051282051282,0.07264957264957266,0.0018767408,0.0003287311,0.5652173913043478,0.1153846153846153,0.1304347826086956,0.038647342995169,0.2850241545893719,0.0022054719,-0.9964059127542688,-1.054766426279478,1.7671706831079168,2.385162347511832,-6.203505369653496
E059_MRL_2024,Merlin Properties,2024,densidad,0.5324675324675324,0.12987012987012986,0.06926406926406926,0.0015833316,0.00033300035,0.5435897435897435,0.1038961038961038,0.1025641025641025,0.041025641025641,0.2307692307692307,0.00191633195,-1.023739634388207,-1.1250232684283443,1.8250561435733375,2.2172538767269114,-6.191072923116801
E060_GFC_2022,Gecina,2022,densidad,0.40332640332640335,0.16632016632016633,0.09147609147609148,0.007293651,0.001744325,0.2091836734693877,0.1933471933471933,0.2142857142857142,0.0714285714285714,0.3520408163265306,0.009037976,-0.3504980569490077,-0.6640736368198331,0.7300021261464062,-0.3789420940992778,-1.3656317258159691
E060_GFC_2023,Gecina,2023,alta,0.4264538198403649,0.1630558722919042,0.07867730900798175,0.008318721,0.0023298324,0.2469879518072289,0.0524515393386545,0.072289156626506,0.1626506024096385,0.1144578313253012,0.0106485534,-0.1982428105829773,-0.9296772818818979,0.9261113791377041,-0.08544468519946033,-1.968586786403119
E060_GFC_2024,Gecina,2024,densidad,0.4540682414698163,0.1968503937007874,0.08398950131233596,0.006542499,0.0013976375,0.4617067833698031,0.2112860892388451,0.2713347921225383,0.1094091903719912,0.3457330415754923,0.0079401365,-0.4542818450133749,-0.8194372928186641,1.1602682549940824,1.5815470807174385,-4.01553447354356
E061_CAST_2022,Castellum,2022,densidad,0.3223374175306315,0.15645617342130066,0.10179076343072573,0.0094857495,0.0012761385,0.3423913043478261,0.05937794533459,0.1213768115942029,0.1195652173913043,0.2246376811594203,0.010761887999999999,-0.18752877259585832,-0.45002089581915516,0.04325488417307166,0.6552290692574027,-1.3360336218454878
E061_CAST_2023,Castellum,2023,densidad,0.3008,0.1992,0.1448,0.009375657,0.0011218218,0.3388888888888889,0.0776,0.1375,0.15,0.2902777777777778,0.010497478800000001,-0.21252458334512414,0.44251790875848446,-0.13937195011877712,0.6280377060761677,-0.2586724305440303
E061_CAST_2024,Castellum,2024,densidad,0.2521246458923513,0.1678470254957507,0.11968838526912182,0.012035571,0.0016549095,0.2997311827956989,0.0786118980169971,0.1290322580645161,0.1424731182795699,0.2513440860215054,0.0136904805,0.08932446810726394,-0.07860481698001745,-0.5521152985760229,0.3240328213880779,0.23880212831519154
E062_DHER_2022,Delivery Hero,2022,densidad,0.56,0.08,0.08,0.00537506,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.00537506,-0.6967702559740743,-0.902228456210694,2.0585180885138756,-0.8938749464617214,-2.7636418542369228
E062_DHER_2023,Delivery Hero,2023,densidad,0.21579961464354527,0.15028901734104047,0.11560693641618497,0.004684589,0.0011505983,0.2884615384615384,0.1368015414258188,0.1538461538461538,0.048076923076923,0.3365384615384615,0.0058351873,-0.6532723182647557,-0.16330409952314165,-0.8601339109786871,0.2365397767718082,-0.1929822835810185
E062_DHER_2024,Delivery Hero,2024,densidad,0.21966794380587484,0.14687100893997446,0.1123882503192848,0.0077200425,0.0012315444,0.3069767441860465,0.231162196679438,0.3302325581395349,0.1116279069767441,0.4372093023255814,0.008951586899999999,-0.3586648136064895,-0.23009910614016837,-0.8273323595433616,0.38028448356999944,-0.14171604377329572
E063_TPK_2022,Travis Perkins,2022,densidad,0.2824675324675325,0.21753246753246752,0.1266233766233766,0.0028192804,0.00033203218,0.277027027027027,0.422077922077922,0.2567567567567567,0.0202702702702702,0.4594594594594595,0.00315131258,-0.906991268194862,0.0653119178151494,-0.29482236591031613,0.1477667694398535,-0.6946237539092499
E063_TPK_2023,Travis Perkins,2023,densidad,0.2633587786259542,0.24427480916030533,0.14122137404580154,0.002745461,0.0002245173,0.3064516129032258,0.3549618320610687,0.2580645161290322,0.0403225806451612,0.5241935483870968,0.0029699783,-0.9241336268769139,0.36825333709964564,-0.4568553123574162,0.37620757276475264,-0.47523255018460475
E063_TPK_2024,Travis Perkins,2024,densidad,0.2548262548262548,0.26640926640926643,0.1969111969111969,0.025497688,0.0020346087,0.1743589743589743,0.0308880308880309,0.1025641025641025,0.4615384615384615,0.1538461538461538,0.0275322967,1.3978546484539582,1.5239429491986864,-0.5292069676959783,-0.6493072327558508,4.100311798104474
E064_HMB_2022,H&M,2022,alta,0.292817679558011,0.17955801104972377,0.1298342541436464,0.008207039,0.0009688501,0.2982456140350877,0.1767955801104972,0.175438596491228,0.1111111111111111,0.3684210526315789,0.0091758891,-0.33746050096591557,0.13194487882971828,-0.2070581483619152,0.3124994552942869,-0.310956929068569
E064_HMB_2023,H&M,2023,densidad,0.23890784982935154,0.15870307167235495,0.11604095563139932,0.01522109,0.0038626008,0.2352941176470588,0.1450511945392491,0.2039215686274509,0.192156862745098,0.3215686274509804,0.0190836908,0.5991692994890483,-0.15429722048014352,-0.6641873063287482,-0.17623097122356463,1.2852903565612177
E064_HMB_2024,H&M,2024,alta,0.19796610169491524,0.20271186440677966,0.16,0.009427471,0.0022208118,0.2823834196891192,0.1905084745762711,0.1891191709844559,0.1645077720207254,0.3536269430051813,0.0116482828,-0.10373381890312158,0.7579522412821187,-1.011353434372284,0.18935167560642446,1.4762201811448568
E065_MKS_2022,Marks & Spencer,2022,densidad,0.350210970464135,0.31223628691983124,0.189873417721519,0.01566579,0.0021573643,0.2838709677419355,0.2953586497890295,0.1096774193548387,0.2387096774193548,0.2903225806451613,0.017823154299999998,0.4800050200443758,1.377893134649688,0.27960906755982834,0.20090040813912668,1.3773886789951089
E065_MKS_2023,Marks & Spencer,2023,densidad,0.3873626373626374,0.2664835164835165,0.11813186813186813,0.030486131,0.0011754228,0.2073170731707317,0.206043956043956,0.1097560975609756,0.2723577235772357,0.3089430894308943,0.0316615538,1.7882122041164057,-0.11090606331233424,0.5946371485583499,-0.3934336377867759,1.4761026300324975
E065_MKS_2024,Marks & Spencer,2024,densidad,0.30045871559633025,0.2706422018348624,0.13302752293577982,0.02794217,0.0010655379,0.2625482625482625,0.1834862385321101,0.1081081081081081,0.2471042471042471,0.3281853281853282,0.0290077079,1.5373320158547428,0.1982124189622943,-0.14226587601062302,0.03535939002601473,1.8424509208016453
E066_JD_2022,JD Sports,2022,densidad,0.35697399527186763,0.21749408983451538,0.1016548463356974,0.010541541,0.0008212924,0.3372093023255814,0.3522458628841607,0.1627906976744186,0.1017441860465116,0.3343023255813953,0.0113628334,-0.13071865596965163,-0.4528414825394718,0.3369562313558971,0.6149980627863691,-1.5355144326513896
E066_JD_2023,JD Sports,2023,densidad,0.3349358974358974,0.22115384615384615,0.11057692307692307,0.012194163,0.00042786472,0.3333333333333333,0.344551282051282,0.1838383838383838,0.1171717171717171,0.3717171717171717,0.01262202772,-0.01168125893781316,-0.26768823769781624,0.15008387138641116,0.58490657827145,-1.0143599462934905
E066_JD_2024,JD Sports,2024,densidad,0.3623853211009174,0.19036697247706422,0.11697247706422019,0.017720822,0.0016301583,0.2523364485981308,0.2041284403669724,0.1308411214953271,0.2118380062305296,0.2803738317757009,0.0193509803,0.6244373981681637,-0.13496604670426787,0.382841644687163,-0.04392107944218826,0.1505507862189211
E067_MELE_2022,Melexis,2022,alta,0.21331316187594554,0.1437216338880484,0.12102874432677761,0.0068256655,0.0024463725,0.1696969696969697,0.1709531013615733,0.1696969696969697,0.0727272727272727,0.2303030303030303,0.009272038,-0.3283711057854524,-0.050789339039644846,-0.8812178221262104,-0.6855011861584104,1.1875585634595236
E067_MELE_2023,Melexis,2023,alta,0.2272069464544139,0.1548480463096961,0.1316931982633864,0.006704896,0.0020445283,0.2475247524752475,0.1837916063675832,0.1584158415841584,0.0643564356435643,0.2227722772277227,0.0087494243,-0.37777616862053426,0.17052216814609467,-0.7634052807530486,-0.08127717792022619,0.6374284581988352
E067_MELE_2024,Melexis,2024,alta,0.21175637393767704,0.18696883852691218,0.14660056657223797,0.010244411,0.0023643218,0.1509740259740259,0.1635977337110481,0.1444805194805195,0.0892857142857142,0.237012987012987,0.0126087328,-0.012938088519562357,0.4798837321057376,-0.8944186273028454,-0.8308586883054784,2.192222959194499
E068_SGE_2022,Sage Group,2022,alta,0.2949640287769784,0.24580335731414868,0.18465227817745802,0.020449108,0.0020589072,0.109375,0.2733812949640288,0.1,0.271875,0.271875,0.022508015200000002,0.9228863435498983,1.2695426960251075,-0.1888581500293712,-1.1538170113562236,3.5351042009606006
E068_SGE_2023,Sage Group,2023,alta,0.2814498933901919,0.19616204690831557,0.15458422174840086,0.01795374,0.0024045093,0.1052631578947368,0.2174840085287846,0.1203007518796992,0.1954887218045112,0.2819548872180451,0.0203582493,0.7196591427126139,0.6455626098420403,-0.30345145075217655,-1.1857397210801104,2.854412924386941
E068_SGE_2024,Sage Group,2024,media,0.33980582524271846,0.3300970873786408,0.1941747572815534,0.005991343,0.0,0.2264150943396226,0.5436893203883495,0.1509433962264151,0.0943396226415094,0.5094339622641509,0.005991343,-0.6385102058850838,1.4671556460363298,0.19137849258807837,-0.24516418325330194,0.8824311308164695
E069_STMPA_2022,STMicroelectronics,2022,densidad,0.24536082474226803,0.2020618556701031,0.15257731958762888,0.0089061735,0.0012475732,0.2199170124481327,0.1731958762886598,0.0912863070539419,0.1493775933609958,0.2614107883817427,0.010153746699999999,-0.24501915055401044,0.603914856978662,-0.6094692149682329,-0.29561271135182876,1.2639776327447132
E069_STMPA_2023,STMicroelectronics,2023,alta,0.3466666666666667,0.13111111111111112,0.08888888888888889,0.005328974,0.00220001,0.26,0.0311111111111111,0.0,0.02,0.22,0.007528984000000001,-0.4931499709298997,-0.7177639342670481,0.24955509375449061,0.015575691249179326,-1.4760446902006177
E069_STMPA_2024,STMicroelectronics,2024,alta,0.2875888463641334,0.24220885729907052,0.1443411700382723,0.007329758,0.0019985023,0.2415005861664712,0.0759978130125751,0.0691676436107854,0.1617819460726846,0.2543962485345838,0.0093282603,-0.32305615467676,0.4329961506848379,-0.251396112831419,-0.12804641357675292,0.4893825224162498
E070_VOD_2022,Vodafone Group,2022,alta,0.34293193717277487,0.16701570680628272,0.10523560209424083,0.009649576,0.002017569,0.3074204946996466,0.268586387434555,0.3215547703180212,0.1696113074204947,0.392226148409894,0.011667145,-0.10195068888527492,-0.3785327126298461,0.21788640258314657,0.38372958639078875,-1.0820993904890563
E070_VOD_2023,Vodafone Group,2023,densidad,0.4345991561181435,0.24050632911392406,0.12658227848101267,0.0035833477,0.0013487914,0.5661764705882353,0.3544303797468354,0.3897058823529412,0.0147058823529411,0.5955882352941176,0.0049321391,-0.7386415940110813,0.06445903853195653,0.9951798724488257,2.3926082583221095,-4.06197068625006
E070_VOD_2024,Vodafone Group,2024,densidad,0.37723214285714285,0.17857142857142858,0.08035714285714286,0.0028544366,0.00063593074,0.4851063829787234,0.34375,0.3914893617021276,0.0425531914893617,0.5106382978723404,0.00349036734,-0.8749388713244134,-0.8948169352397438,0.5087354781877895,1.7632122825535193,-4.041703567305466
E071_SCMN_2022,Swisscom,2022,densidad,0.11811023622047244,0.3543307086614173,0.2677165354330709,0.0014917095,0.0003937008,0.5,0.4724409448818897,0.4333333333333333,0.0,0.6666666666666666,0.0018854103,-1.0266627993592254,2.9933136528669295,-1.68849236667424,1.8788404124129747,1.7763028077689693
E071_SCMN_2023,Swisscom,2023,alta,0.27121771217712176,0.13468634686346864,0.09040590405904059,0.006930694,0.0018604468,0.3934426229508196,0.1346863468634686,0.2568306010928962,0.0765027322404371,0.453551912568306,0.0087911408,-0.3738325171170247,-0.6862824429759279,-0.3902153749870955,1.0515712397651142,-1.7214708248709714
E071_SCMN_2024,Swisscom,2024,alta,0.2651622002820874,0.13963328631875882,0.09026798307475317,0.010562683,0.0030093216,0.302491103202847,0.1241184767277856,0.2562277580071174,0.1814946619217081,0.3736654804270463,0.0135720046,0.0781243995213412,-0.6891446149245926,-0.4415631731079192,0.3454597477541575,-0.5149167900494896
E072_FNTN_2022,Freenet,2022,alta,0.2777777777777778,0.1111111111111111,0.08333333333333333,0.0046431143,0.0015442633,0.3516949152542373,0.1504629629629629,0.2584745762711864,0.0466101694915254,0.3050847457627119,0.0061873776,-0.6199781587327604,-0.833054260481827,-0.3345892066365607,0.7274586108463639,-1.8459018234243905
E072_FNTN_2023,Freenet,2023,alta,0.2829028290282903,0.11562115621156212,0.08118081180811808,0.00578015,0.0015832972,0.2972972972972973,0.1131611316113161,0.2072072072072072,0.0315315315315315,0.2342342342342342,0.0073634472000000005,-0.5087989215898583,-0.8777239440705787,-0.2911312626127057,0.30513710061922866,-1.4005287036669598
E072_FNTN_2024,Freenet,2024,alta,0.2700501253132832,0.12531328320802004,0.08458646616541353,0.011945864,0.0019615062,0.2085661080074488,-0.0112781954887218,0.0428305400372439,0.1266294227188082,0.0800744878957169,0.013907370200000001,0.10982804322743807,-0.8070489237416513,-0.40011594418952257,-0.38373662717527784,0.08663169085058725
E073_ORAN_2022,Orange S.A.,2022,densidad,0.5635838150289018,0.07225433526011561,0.023121387283236993,0.004375856,0.0018910952,0.3618090452261306,0.0520231213872832,0.1206030150753768,0.0552763819095477,0.1055276381909547,0.0062669512,-0.6124557024557558,-2.0825881428674338,2.0889070983608087,0.8059807006875896,-5.589931644371587
E073_ORAN_2023,Orange S.A.,2023,alta,0.434973434973435,0.1379071379071379,0.07184107184107184,0.0061841775,0.0028529733,0.3313782991202346,0.0960960960960961,0.2238514173998045,0.0840664711632453,0.3206256109481916,0.0090371508,-0.35057606687842885,-1.0715446442317327,0.9983535752563721,0.5697284687800538,-2.9902027551465875
E073_ORAN_2024,Orange S.A.,2024,densidad,0.3850293542074364,0.17367906066536204,0.10322896281800391,0.0070732045,0.0023191352,0.3088071348940914,0.1183953033268101,0.2006688963210702,0.1081382385730211,0.2775919732441471,0.0093923397,-0.31699843597662963,-0.4201750100453398,0.5748520412893467,0.3944949103710249,-1.706520397682341
E074_TIT_2022,Telecom Italia,2022,densidad,0.6451612903225806,0.06451612903225806,0.06451612903225806,0.0077047218,0.001771336,0.0,0.0967741935483871,0.0,0.0,0.0909090909090909,0.0094760578,-0.30908418116292374,-1.2235537524996256,2.780644445292823,-2.002961090011599,-2.310321288943774
E074_TIT_2023,Telecom Italia,2023,densidad_baja,0.6388888888888888,0.05555555555555555,0.027777777777777776,0.009711239,0.0019896766,0.0,0.0555555555555555,0.0666666666666666,0.0666666666666666,0.0,0.0117009156,-0.0987581996432623,-1.9859575226296133,2.727457529284272,-2.002961090011599,-2.809212161545549
E074_TIT_2024,Telecom Italia,2024,alta,0.4504283965728274,0.16279069767441862,0.08771929824561403,0.008680464,0.0020240122,0.2679738562091503,0.0595675234598123,0.1464052287581699,0.1503267973856209,0.2392156862745098,0.0107044762,-0.1929561725788191,-0.7420355818912122,1.1294041390941605,0.0774815452747737,-2.1418774388389656
E075_CPG_2022,Compass Group,2022,densidad,0.29110512129380056,0.24797843665768193,0.16711590296495957,0.01316845,0.0013180106,0.3106382978723404,0.3692722371967655,0.2893617021276595,0.1617021276595744,0.4638297872340425,0.0144864606,0.164572106766516,0.9056233006278405,-0.22157981020406875,0.4087113327713272,0.883063884827098
E075_CPG_2023,Compass Group,2023,densidad,0.30783242258652094,0.21129326047358835,0.16029143897996356,0.00949066,0.0006599285,0.313915857605178,0.3861566484517304,0.2362459546925566,0.2103559870550161,0.343042071197411,0.0101505885,-0.24531770964162278,0.7640002583950248,-0.07974042407568448,0.43415700536175783,0.1642659674673287
E075_CPG_2024,Compass Group,2024,densidad,0.26862745098039215,0.22745098039215686,0.1784313725490196,0.009879631,0.00049409695,0.195906432748538,0.3431372549019608,0.2339181286549707,0.1578947368421052,0.4269005847953216,0.01037372795,-0.2242233170754968,1.1404448529593842,-0.4121795311666816,-0.4820213200557721,1.8104223871063412
E076_FLTR_2022,Flutter Entertainment,2022,densidad,0.48760330578512395,0.21487603305785125,0.1487603305785124,0.008837062,0.0,0.2962962962962963,0.140495867768595,0.0493827160493827,0.0987654320987654,0.1604938271604938,0.008837062,-0.3694913760955353,0.5247037135351946,1.444629303618774,0.2973657262400001,-1.5867826924191146
E076_FLTR_2023,Flutter Entertainment,2023,alta,0.19558359621451105,0.2476340694006309,0.2113564668769716,0.017858617,0.001576111,0.1666666666666666,0.3517350157728706,0.0972222222222222,0.1851851851851851,0.3657407407407407,0.019434728000000002,0.6323544512052226,1.823714928789334,-1.0315559230388276,-0.7090272558700751,4.196652558903459
E076_FLTR_2024,Flutter Entertainment,2024,densidad_baja,0.6129032258064516,0.3870967741935484,0.12903225806451613,0.01045369,0.0027730619,0.0,0.0967741935483871,0.0,0.0,0.1666666666666666,0.0132267519,0.04548608304115396,0.11530164870425556,2.5071117343917066,-2.002961090011599,-0.343362912634698
E077_AENA_2022,Aena,2022,aceptado_sin_financieros,0.3973612727978269,0.186651144741948,0.0890570430733411,0.0070126983,0.0017087245,0.2089285714285714,0.0696546371750097,0.1511904761904761,0.1,0.3303571428571428,0.0087214228,-0.38042327845898,-0.7142743551266706,0.67942071809123,-0.3809226050699024,-1.3931957466069782
E077_AENA_2023,Aena,2023,aceptado_sin_financieros,0.40654205607476634,0.21588785046728973,0.1205607476635514,0.0060588387,0.0010922538,0.3468057366362451,0.1887850467289719,0.2307692307692307,0.0808344198174706,0.3676662320730117,0.0071510925,-0.5288737824226779,-0.06050132687438479,0.7572692987672733,0.6895009690364754,-2.0361453771008113
E077_AENA_2024,Aena,2024,aceptado_sin_financieros,0.3188953488372093,0.2119186046511628,0.1369186046511628,0.009559981,0.0016842348,0.2237762237762237,0.1648255813953488,0.1629370629370629,0.1538461538461538,0.279020979020979,0.0112442158,-0.14193212010453088,0.2789611534153696,0.01406781436766308,-0.2656513266887136,0.38861254563188924
